,Summons Number,Plate ID,Issue Date,Violation code,Violation Description,Registration State,Vehicle Make,Vehicle Expiration Date,Vehicle Color,alert
881,7096484097,616MV2,03/04/2015,20A,No Parking (Non-COM),MA,TOYOT,01/01/20170288 12:00:00 PM,BLACK,0
882,7098646659,64145MC,04/24/2015,71A,Insp Sticker Expired (NYS),NY,GMC,01/01/20160930 12:00:00 PM,WHITE,0
883,7303196730,61642MD,10/08/2014,38,Failure to Display Muni Rec,NY,CHEVR,01/01/20150831 12:00:00 PM,WH,0
884,8030558508,51964JS,02/24/2015,48,Bike Lane,NY,NS/OT,01/01/20161231 12:00:00 PM,WHITE,0
885,7685065708,GPN6849,08/11/2014,21,No Parking (street clean),NY,NISSA,01/01/20160515 12:00:00 PM,GY,0
886,7160188202,DAP2823,01/16/2015,14,No Standing,NY,FORD,01/01/20161026 12:00:00 PM,BK,0
887,7160188202,DAP2823,01/16/2015,14,No Standing,NY,FORD,01/01/20161026 12:00:00 PM,BK,0
888,8005538157,GHN8054,05/21/2015,37,Expired Muni Meter,NY,JEEP,01/01/20150806 12:00:00 PM,RD,0
889,7044789961,EEJ6036,10/31/2014,21,No Parking (street clean),NY,TOYOT,01/01/20151030 12:00:00 PM,BLUE,0
890,7882352950,2297644,04/03/2015,38,Failure to Display Muni Rec,IN,ISUZU,01/01/20150088 12:00:00 PM,WHITE,1
891,7684719099,DME6870,01/13/2015,21,No Parking (street clean),NY,BMW,01/01/20160303 12:00:00 PM,BLUE,0
892,7684719099,DME6870,01/13/2015,21,No Parking (street clean),NY,BMW,01/01/20160303 12:00:00 PM,BLUE,0
893,7738721443,GOSLOU,10/06/2014,71A,Insp Sticker Expired (NYS),NY,NISSA,01/01/20160820 12:00:00 PM,GY,0
894,7440330328,GPC8021,07/02/2014,37,Expired Muni Meter,NY,ME/BE,01/01/20140705 12:00:00 PM,BLACK,0
895,7327936087,GVC2736,03/25/2015,40,Fire Hydrant,NY,JEEP,01/01/20170205 12:00:00 PM,GR,0
896,7994734728,76241MD,09/26/2014,37,Expired Muni Meter,NY,FORD,01/01/20160831 12:00:00 PM,WH,0
897,8010605311,EAE7585,09/03/2014,46A,Double Parking (Non-COM),NY,ME/BE,01/01/20150604 12:00:00 PM,BK,0
898,7793566040,GKM7548,10/30/2014,37,Expired Muni Meter,NY,HONDA,01/01/20150919 12:00:00 PM,BK,0
899,7553919639,29161MB,04/05/2015,78,Nighttime PKG on Res Street,NY,FORD,01/01/20160228 12:00:00 PM,GR,0
900,7768996902,35214ME,12/15/2014,19,No Stand (bus stop),NY,NS/OT,01/01/20150731 12:00:00 PM,WHITE,0
901,7039844941,XY133B,07/21/2014,50,Crosswalk,NJ,INTER,01/01/88880088 12:00:00 PM,SILVE,0
902,8014632539,GVG8344,02/19/2015,16A,No Std (Com Veh) Non-COM,NY,PORSC,01/01/20170119 12:00:00 PM,WH,0
903,7535996802,FZK3700,04/22/2015,70A,Reg. Sticker Expired (NYS),NY,HONDA,01/01/20150414 12:00:00 PM,GREY,0
904,7506285927,EXN4605,04/29/2015,20A,No Parking (Non-COM),NY,FORD,01/01/20160406 12:00:00 PM,WH,0
905,8012527881,57009ME,02/04/2015,37,Expired Muni Meter,NY,FORD,01/01/20160731 12:00:00 PM,WH,0
906,7817193782,27186JV,07/03/2014,48,Bike Lane,NY,NISSA,01/01/20160331 12:00:00 PM,WH,0
907,1355375848,EJN3434,09/28/2014,,,NY,LEXUS,01/01/20150515 12:00:00 PM,BLACK,0
908,7084191689,FVT3643,03/19/2015,70,Reg. Sticker Missing (NYS),NY,LEXUS,01/01/88888888 12:00:00 PM,WHITE,0
909,7994265972,GKZ7526,09/17/2014,14,No Standing,NY,HONDA,01/01/88888888 12:00:00 PM,GREEN,0
910,7210716129,GHG3137,08/14/2014,37,Expired Muni Meter,NY,NISSA,01/01/20150628 12:00:00 PM,GY,0
911,7412856005,GHN7421,10/10/2014,46A,Double Parking (Non-COM),NY,HONDA,01/01/20150730 12:00:00 PM,WH,0
912,7922395437,CZU2292,11/28/2014,38,Failure to Display Muni Rec,NY,TOYOT,01/01/20160830 12:00:00 PM,GREY,0
913,8015578152,2284319,05/01/2015,46B,Double Parking (Com-100Ft),IN,FRUEH,01/01/88880088 12:00:00 PM,WHITE,0
914,8035651407,7PS986,04/24/2015,21,No Parking (street clean),WV,SUBAR,01/01/20150088 12:00:00 PM,GREY,1
915,8035454171,GAR6367,03/27/2015,40,Fire Hydrant,NY,INFIN,01/01/20160925 12:00:00 PM,GR,0
916,1383036240,GTJ5846,05/13/2015,,,NY,MAZDA,01/01/20160929 12:00:00 PM,BLACK,0
917,1378191493,72398ME,02/09/2015,,,NY,CHEVR,01/01/20160428 12:00:00 PM,WHT,0
918,7063795995,29074JY,07/23/2014,89,No Stand Exc Com Plate,NY,FORD,01/01/20151231 12:00:00 PM,SILVE,0
919,7336395363,GWE2669,06/24/2015,46A,Double Parking (Non-COM),NY,ACURA,01/01/20170222 12:00:00 PM,WH,1
920,7911968238,62891MD,10/08/2014,38,Failure to Display Muni Rec,NY,FORD,01/01/20150731 12:00:00 PM,WH,0
921,8006864019,30956JX,01/06/2015,14,No Standing,NY,WORKH,01/01/88888888 12:00:00 PM,BROWN,0
922,8006864019,30956JX,01/06/2015,14,No Standing,NY,WORKH,01/01/88888888 12:00:00 PM,BROWN,0
923,8000292464,EWY4873,08/26/2014,21,No Parking (street clean),NY,TOYOT,01/01/20160210 12:00:00 PM,GY,0
924,1370584260,ENK5874,08/23/2014,,,NY,SUBAR,01/01/20150108 12:00:00 PM,BLACK,0
925,7721129709,EKG9529,08/05/2014,50,Crosswalk,NY,ACURA,01/01/20160720 12:00:00 PM,GY,0
926,1368410420,16222TC,04/08/2015,,,NY,PETER,01/01/20160131 12:00:00 PM,RD,0
927,7882331399,AM957Y,10/10/2014,69,Failure to Disp Muni Recpt,NJ,VOLVO,01/01/88888888 12:00:00 PM,GREY,0
928,7688794020,GFH7322,04/10/2015,40,Fire Hydrant,NY,TOYOT,01/01/20150402 12:00:00 PM,SILVE,0
929,7738767467,GNW1947,05/26/2015,71A,Insp Sticker Expired (NYS),NY,HONDA,01/01/20160311 12:00:00 PM,WH,0
930,8016389843,GHP2725,05/29/2015,21,No Parking (street clean),NY,NISSA,01/01/20151006 12:00:00 PM,BLACK,0
931,7806992029,XJ676F,02/23/2015,47,Double PKG-Midtown,NJ,PONTI,01/01/20150088 12:00:00 PM,WHITE,0
932,1379554718,T434961C,01/15/2015,,,NY,LINCO,01/01/20150930 12:00:00 PM,BK,0
933,1379554718,T434961C,01/15/2015,,,NY,LINCO,01/01/20150930 12:00:00 PM,BK,0
934,7716666861,HTZ9386,01/07/2015,40,Fire Hydrant,PA,JEEP,01/01/20150588 12:00:00 PM,GREY,0
935,7716666861,HTZ9386,01/07/2015,40,Fire Hydrant,PA,JEEP,01/01/20150588 12:00:00 PM,GREY,0
936,7917383829,51903MG,05/26/2015,14,No Standing,NY,HINO,01/01/20161130 12:00:00 PM,WH,0
937,7187964456,GAB1363,05/21/2015,14,No Standing,NY,HYUND,01/01/20160619 12:00:00 PM,BK,0
938,7829545431,V46DAK,09/19/2014,31,No Stand (Com. Mtr. Zone),NJ,FORD,01/01/88888888 12:00:00 PM,WHITE,0
939,7727181055,WXU77S,09/19/2014,21,No Parking (street clean),NJ,HONDA,01/01/88888888 12:00:00 PM,BLACK,0
940,7481974974,DCT9622,03/01/2015,71A,Insp Sticker Expired (NYS),NY,ME/BE,01/01/20150627 12:00:00 PM,GY,0
941,1381507104,GMB1621,03/11/2015,,,NY,VOLKS,01/01/20160203 12:00:00 PM,GRY,0
942,7285137868,PRZ2525,10/21/2014,84,Platform lifts in low posit,MN,INTER,01/01/20140088 12:00:00 PM,WHITE,0
943,7086877396,CUL4192,10/10/2014,40,Fire Hydrant,NY,HONDA,01/01/20150428 12:00:00 PM,RD,0
944,7452794199,GXD7046,06/25/2015,38,Failure to Display Muni Rec,NY,GMC,01/01/20170316 12:00:00 PM,BK,0
945,7994744539,64533JW,11/24/2014,38,Failure to Display Muni Rec,NY,FORD,01/01/20141130 12:00:00 PM,WH,0
946,8031717023,USP63B,03/28/2015,14,No Standing,NJ,ROVER,01/01/88888888 12:00:00 PM,GREY,0
947,1369704434,FWN3267,07/06/2014,,,NY,ME/BE,01/01/20160212 12:00:00 PM,BLK,0
948,7657365377,525WML,10/18/2014,38,Failure to Display Muni Rec,WI,JEEP,01/01/88880088 12:00:00 PM,GREEN,0
949,7971974590,R16DCT,07/31/2014,21,No Parking (street clean),NJ,HYUND,01/01/88888888 12:00:00 PM,GREY,0
950,7175040910,DLJ6733,09/07/2014,71A,Insp Sticker Expired (NYS),NY,NISSA,01/01/20160208 12:00:00 PM,GL,0
951,7596076130,GSB6750,10/01/2014,31,No Stand (Com. Mtr. Zone),NY,LEXUS,01/01/20160902 12:00:00 PM,BR,0
952,8021722836,CZU9840,04/23/2015,38,Failure to Display Muni Rec,NY,HONDA,01/01/20161004 12:00:00 PM,GR,0
953,7677558665,FHN2776,10/25/2014,71A,Insp Sticker Expired (NYS),NY,TOYOT,01/01/20150130 12:00:00 PM,WH,0
954,7014579204,4J14H,10/21/2014,16A,No Std (Com Veh) Non-COM,NY,FORD,01/01/20150228 12:00:00 PM,YELLO,0
955,8007680214,92806JU,01/26/2015,14,No Standing,NY,INTER,01/01/88888888 12:00:00 PM,BROWN,0
956,8007680214,92806JU,01/26/2015,14,No Standing,NY,INTER,01/01/88888888 12:00:00 PM,BROWN,0
957,7086150265,U58BMH,01/24/2015,31,No Stand (Com. Mtr. Zone),NJ,CHEVR,01/01/88888888 12:00:00 PM,OTHER,0
958,7086150265,U58BMH,01/24/2015,31,No Stand (Com. Mtr. Zone),NJ,CHEVR,01/01/88888888 12:00:00 PM,OTHER,0
959,7381663491,FBB4874,09/18/2014,21,No Parking (street clean),NY,TOYOT,01/01/20160603 12:00:00 PM,BLACK,0
960,7472317913,GCG3191,11/05/2014,71A,Insp Sticker Expired (NYS),NY,VOLKS,01/01/20141104 12:00:00 PM,GY,0
961,8017823368,JNB8541,02/20/2015,20A,No Parking (Non-COM),PA,HYUND,01/01/20150388 12:00:00 PM,GREY,0
962,7084207790,CJP8943,06/10/2015,38,Failure to Display Muni Rec,NY,NISSA,01/01/20170119 12:00:00 PM,BK,0
963,7981187771,74894MD,11/04/2014,37,Expired Muni Meter,NY,FORD,01/01/20160228 12:00:00 PM,WH,0
964,7581576000,1060PAC,04/07/2015,21,No Parking (street clean),NY,NISSA,01/01/20160823 12:00:00 PM,BL,0
965,8014724094,GSU4675,06/19/2015,37,Expired Muni Meter,NY,TOYOT,01/01/20161026 12:00:00 PM,GOLD,1
966,7409954826,BXL4320,12/10/2014,40,Fire Hydrant,GA,BUICK,01/01/88880088 12:00:00 PM,WHITE,0
967,8010241970,98404JX,06/23/2015,13,No Stand (taxi stand),NY,WORKH,01/01/88888888 12:00:00 PM,BROWN,0
968,7098987505,T658787C,11/24/2014,38,Failure to Display Muni Rec,NY,CHEVR,01/01/20150930 12:00:00 PM,BK,0
969,7459999880,GNC1567,07/13/2014,71A,Insp Sticker Expired (NYS),NY,CHEVR,01/01/20160417 12:00:00 PM,WH,0
970,1365983158,G3197ME,10/20/2014,,,NY,DODGE,01/01/20160506 12:00:00 PM,GRAY,0
971,7453921399,ERR6933,01/16/2015,20A,No Parking (Non-COM),NY,BMW,01/01/20150615 12:00:00 PM,TN,0
972,7453921399,ERR6933,01/16/2015,20A,No Parking (Non-COM),NY,BMW,01/01/20150615 12:00:00 PM,TN,0
973,7692762510,61686JC,05/08/2015,71A,Insp Sticker Expired (NYS),NY,FORD,01/01/20170307 12:00:00 PM,WHITE,0
974,8033176258,26350ME,06/17/2015,46B,Double Parking (Com-100Ft),NY,MI/F,01/01/20160228 12:00:00 PM,WH,0
975,7701190089,GWV4116,05/12/2015,37,Expired Muni Meter,NY,LINCO,01/01/20170209 12:00:00 PM,BK,0
976,8031613059,54618MG,04/21/2015,78,Nighttime PKG on Res Street,NY,NISSA,01/01/20161231 12:00:00 PM,WHITE,0
977,8010281736,3UHD851,04/26/2015,40,Fire Hydrant,CA,VOLKS,01/01/20150188 12:00:00 PM,WHITE,0
978,7645506519,GRF1394,12/31/2014,21,No Parking (street clean),NY,NISSA,01/01/20160622 12:00:00 PM,RD,0
979,7645506519,GRF1394,12/31/2014,21,No Parking (street clean),NY,NISSA,01/01/20160622 12:00:00 PM,RD,0
980,8031613760,AMJ7881,04/23/2015,21,No Parking (street clean),NY,TOYOT,01/01/20170223 12:00:00 PM,GY,0
981,7713854915,FPB6036,12/01/2014,71A,Insp Sticker Expired (NYS),NY,TOYOT,01/01/20150803 12:00:00 PM,GR,0
982,7741583906,GWY6209,04/25/2015,19,No Stand (bus stop),NY,CHEVR,01/01/20170311 12:00:00 PM,BL,0
983,7461921812,BDN6523,06/08/2015,16A,No Std (Com Veh) Non-COM,NY,MAZDA,01/01/20160319 12:00:00 PM,GY,1
984,8000322353,VCF4811,12/01/2014,21,No Parking (street clean),VA,CHEVR,01/01/20141288 12:00:00 PM,TAN,0
985,8036359340,GND9648,06/12/2015,38,Failure to Display Muni Rec,NY,ME/BE,01/01/20160227 12:00:00 PM,BK,0
986,8013664077,13659MD,12/17/2014,69,Failure to Disp Muni Recpt,NY,NS/OT,01/01/20150331 12:00:00 PM,RED,0
987,7718175613,GRJ7601,10/27/2014,83,Improper Registration,NY,CHEVR,01/01/20160622 12:00:00 PM,WH,0
988,7099890669,FEP6672,06/30/2015,21,No Parking (street clean),NY,LEXUS,01/01/20160902 12:00:00 PM,LT/,0
989,7475917678,78541JW,10/06/2014,38,Failure to Display Muni Rec,NY,INTER,01/01/88888888 12:00:00 PM,BROWN,0
990,1379632160,CVH7042,02/23/2015,,,NY,CHEVR,01/01/20160321 12:00:00 PM,GY,0
991,8014627556,GEB2018,01/30/2015,70A,Reg. Sticker Expired (NYS),NY,JEEP,01/01/20150122 12:00:00 PM,BL,0
992,7085218381,35529MD,07/30/2014,40,Fire Hydrant,NY,FRUEH,01/01/20150430 12:00:00 PM,RD,0
993,7510799478,GNV7427,11/15/2014,70A,Reg. Sticker Expired (NYS),NY,JAGUA,01/01/20140407 12:00:00 PM,SILVE,0
994,7731999087,FBF5458,11/25/2014,39,Overtime PKG-Time Limt Post,NY,CHEVR,01/01/20160610 12:00:00 PM,GY,0
995,7419503266,GSW1735,02/08/2015,20A,No Parking (Non-COM),NY,HONDA,01/01/20160910 12:00:00 PM,GY,0
996,7446302355,GKE7441,09/28/2014,14,No Standing,NY,NISSA,01/01/20150922 12:00:00 PM,BK,0
997,8046303045,67718ME,06/22/2015,16,No Std (Com Veh) Com Plate,NY,FORD,01/01/20161130 12:00:00 PM,WH,0
998,7940364340,F84DWJ,09/26/2014,38,Failure to Display Muni Rec,NJ,JEEP,01/01/88888888 12:00:00 PM,BLUE,0
999,8007003575,GJY9856,08/05/2014,21,No Parking (street clean),NY,TOYOT,01/01/20151111 12:00:00 PM,BK,0
